Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Sales,Profit,Profit_Margin
ORD-101290,2022-05-13,2022-05-20,First Class,CUST-1146,PROD-1003,Headphones,Electronics,Central,Leicester,10,236.88,0.1,2131.92,1069.74,0.5018
ORD-101291,2024-02-09,2024-02-16,First Class,CUST-1282,PROD-1036,Organic Honey,Food & Grocery,Central,Nottingham,10,590.43,0.1,5313.87,1469.43,0.2765
ORD-101292,2024-01-20,2024-01-25,Same Day,CUST-1291,PROD-1033,Protein Powder,Food & Grocery,East,Cambridge,9,797.47,0.2,5741.78,2193.62,0.382
ORD-101293,2022-02-13,2022-02-20,First Class,CUST-1291,PROD-1009,Jeans,Clothing,East,Colchester,2,750.34,0.0,1500.68,792.9,0.5284
ORD-101294,2022-02-17,2022-02-22,Same Day,CUST-1079,PROD-1036,Organic Honey,Food & Grocery,Central,Birmingham,7,590.43,0.1,3719.71,1028.6,0.2765
ORD-101295,2023-03-19,2023-03-22,Second Class,CUST-1266,PROD-1029,Football,Sports,West,Bristol,8,575.73,0.0,4605.84,1387.52,0.3013
ORD-101296,2023-08-07,2023-08-14,Standard Class,CUST-1176,PROD-1033,Protein Powder,Food & Grocery,South,Oxford,1,797.47,0.2,637.98,243.74,0.382
ORD-101297,2022-10-29,2022-11-02,First Class,CUST-1278,PROD-1027,Bicycle,Sports,East,Norwich,9,241.05,0.2,1735.56,806.26,0.4646
ORD-101298,2024-05-22,2024-05-23,Second Class,CUST-1097,PROD-1013,Hoodie,Clothing,North,Liverpool,8,730.12,0.2,4672.77,2272.51,0.4863
ORD-101299,2023-01-29,2023-02-05,First Class,CUST-1204,PROD-1036,Organic Honey,Food & Grocery,East,Norwich,5,590.43,0.2,2361.72,653.08,0.2765
ORD-101300,2022-12-03,2022-12-07,Second Class,CUST-1000,PROD-1032,Olive Oil,Food & Grocery,East,Norwich,1,172.25,0.2,137.8,64.61,0.4689
ORD-101301,2023-02-18,2023-02-19,Standard Class,CUST-1098,PROD-1004,Smartwatch,Electronics,North,Manchester,7,227.77,0.1,1434.95,514.14,0.3583
ORD-101302,2023-08-24,2023-08-30,Standard Class,CUST-1164,PROD-1033,Protein Powder,Food & Grocery,North,Liverpool,5,797.47,0.0,3987.35,1523.35,0.382
ORD-101303,2022-02-04,2022-02-08,Same Day,CUST-1226,PROD-1003,Headphones,Electronics,East,Cambridge,5,236.88,0.0,1184.4,594.3,0.5018
ORD-101304,2022-04-08,2022-04-10,Standard Class,CUST-1134,PROD-1035,Spice Kit,Food & Grocery,North,Sheffield,8,64.72,0.05,491.87,229.14,0.4659
ORD-101305,2023-04-21,2023-04-22,Second Class,CUST-1160,PROD-1004,Smartwatch,Electronics,South,Brighton,4,227.77,0.05,865.53,310.12,0.3583
ORD-101306,2022-06-12,2022-06-16,Standard Class,CUST-1104,PROD-1022,Mirror,Home & Garden,West,Bristol,8,710.06,0.1,5112.43,1699.92,0.3325
ORD-101307,2024-05-14,2024-05-16,First Class,CUST-1067,PROD-1010,Jacket,Clothing,North,Sheffield,2,158.1,0.0,316.2,136.06,0.4303
ORD-101308,2022-06-02,2022-06-08,First Class,CUST-1157,PROD-1024,Yoga Mat,Sports,North,Leeds,4,108.76,0.05,413.29,149.99,0.3629
ORD-101309,2024-11-11,2024-11-12,Standard Class,CUST-1220,PROD-1020,Rug,Home & Garden,North,Leeds,7,47.19,0.0,330.33,193.55,0.5859
ORD-101310,2023-05-28,2023-06-04,Standard Class,CUST-1203,PROD-1018,Lamp,Home & Garden,North,Leeds,8,1076.69,0.0,8613.52,4723.68,0.5484
ORD-101311,2022-06-03,2022-06-04,Second Class,CUST-1047,PROD-1029,Football,Sports,West,Bath,3,575.73,0.0,1727.19,520.32,0.3013
ORD-101312,2024-10-03,2024-10-10,Same Day,CUST-1119,PROD-1026,Running Shoes,Sports,South,Oxford,9,428.06,0.0,3852.54,1495.08,0.3881
ORD-101313,2024-07-09,2024-07-15,Standard Class,CUST-1252,PROD-1026,Running Shoes,Sports,North,Newcastle,4,428.06,0.1,1541.02,598.03,0.3881
ORD-101314,2024-09-06,2024-09-12,Standard Class,CUST-1206,PROD-1034,Tea Set,Food & Grocery,West,Plymouth,2,142.17,0.05,270.12,107.01,0.3962
ORD-101315,2022-01-05,2022-01-09,Second Class,CUST-1043,PROD-1025,Dumbbells,Sports,Central,Coventry,1,92.15,0.0,92.15,47.36,0.5139
ORD-101316,2022-11-23,2022-11-24,Same Day,CUST-1187,PROD-1011,Dress,Clothing,South,Southampton,6,163.61,0.15,834.41,211.04,0.2529
ORD-101317,2022-05-30,2022-06-04,Second Class,CUST-1037,PROD-1006,Speaker,Electronics,East,Peterborough,10,80.29,0.0,802.9,316.8,0.3946
ORD-101318,2024-12-30,2025-01-06,First Class,CUST-1120,PROD-1036,Organic Honey,Food & Grocery,West,Plymouth,10,590.43,0.0,5904.3,1632.7,0.2765
ORD-101319,2022-09-24,2022-09-27,First Class,CUST-1262,PROD-1027,Bicycle,Sports,Central,Leicester,9,241.05,0.0,2169.45,1007.82,0.4646
ORD-101320,2024-06-22,2024-06-23,First Class,CUST-1091,PROD-1034,Tea Set,Food & Grocery,Central,Nottingham,1,142.17,0.15,120.84,47.87,0.3961
ORD-101321,2024-07-14,2024-07-17,Same Day,CUST-1039,PROD-1012,Shoes,Clothing,Central,Coventry,1,216.86,0.1,195.17,92.4,0.4734
ORD-101322,2022-11-04,2022-11-11,Same Day,CUST-1258,PROD-1031,Coffee Beans,Food & Grocery,Central,Derby,8,86.95,0.05,660.82,396.42,0.5999
ORD-101323,2023-07-06,2023-07-07,First Class,CUST-1199,PROD-1025,Dumbbells,Sports,South,Brighton,6,92.15,0.0,552.9,284.16,0.5139
ORD-101324,2022-09-13,2022-09-15,First Class,CUST-1277,PROD-1029,Football,Sports,Central,Birmingham,1,575.73,0.15,489.37,147.42,0.3012
ORD-101325,2024-03-18,2024-03-20,Second Class,CUST-1180,PROD-1011,Dress,Clothing,Central,Nottingham,8,163.61,0.1,1177.99,297.94,0.2529
ORD-101326,2023-04-01,2023-04-08,Second Class,CUST-1279,PROD-1034,Tea Set,Food & Grocery,Central,Leicester,7,142.17,0.2,796.15,315.39,0.3961
ORD-101327,2024-03-07,2024-03-09,Second Class,CUST-1206,PROD-1034,Tea Set,Food & Grocery,East,Peterborough,3,142.17,0.0,426.51,168.96,0.3961
ORD-101328,2024-10-30,2024-10-31,Same Day,CUST-1189,PROD-1033,Protein Powder,Food & Grocery,Central,Leicester,2,797.47,0.0,1594.94,609.34,0.382
ORD-101329,2023-10-19,2023-10-26,Same Day,CUST-1147,PROD-1016,Sofa,Home & Garden,West,Bath,6,663.83,0.0,3982.98,2367.36,0.5944
ORD-101330,2022-06-02,2022-06-09,Standard Class,CUST-1246,PROD-1019,Curtains,Home & Garden,Central,Birmingham,9,188.03,0.2,1353.82,742.61,0.5485
ORD-101331,2022-03-19,2022-03-20,First Class,CUST-1107,PROD-1033,Protein Powder,Food & Grocery,East,Colchester,4,797.47,0.0,3189.88,1218.68,0.382
ORD-101332,2022-08-08,2022-08-10,Second Class,CUST-1187,PROD-1029,Football,Sports,North,Newcastle,6,575.73,0.0,3454.38,1040.64,0.3013
ORD-101333,2023-10-12,2023-10-13,Standard Class,CUST-1136,PROD-1033,Protein Powder,Food & Grocery,North,Leeds,7,797.47,0.05,5303.18,2026.06,0.382
ORD-101334,2022-09-07,2022-09-13,Same Day,CUST-1287,PROD-1011,Dress,Clothing,West,Plymouth,10,163.61,0.1,1472.49,372.42,0.2529
ORD-101335,2024-11-19,2024-11-24,First Class,CUST-1205,PROD-1000,Laptop,Electronics,East,Ipswich,3,430.02,0.0,1290.06,320.1,0.2481
ORD-101336,2022-04-30,2022-05-03,Same Day,CUST-1230,PROD-1008,T-Shirt,Clothing,East,Colchester,7,301.61,0.05,2005.71,1033.41,0.5152
ORD-101337,2023-07-27,2023-08-01,First Class,CUST-1216,PROD-1031,Coffee Beans,Food & Grocery,East,Colchester,6,86.95,0.15,443.45,266.02,0.5999
ORD-101338,2022-09-21,2022-09-24,Standard Class,CUST-1042,PROD-1020,Rug,Home & Garden,Central,Leicester,3,47.19,0.1,127.41,74.65,0.5859
ORD-101339,2024-05-21,2024-05-26,Second Class,CUST-1051,PROD-1030,Swimwear,Sports,North,Liverpool,4,234.35,0.15,796.79,298.72,0.3749
ORD-101340,2024-02-24,2024-02-28,Same Day,CUST-1073,PROD-1019,Curtains,Home & Garden,East,Colchester,9,188.03,0.1,1523.04,835.43,0.5485
ORD-101341,2024-04-26,2024-04-28,Standard Class,CUST-1066,PROD-1027,Bicycle,Sports,West,Plymouth,5,241.05,0.15,1024.46,475.92,0.4646
ORD-101342,2023-03-24,2023-03-31,Second Class,CUST-1278,PROD-1023,Plant Pot,Home & Garden,East,Cambridge,2,639.19,0.1,1150.54,503.73,0.4378
ORD-101343,2022-01-15,2022-01-21,First Class,CUST-1047,PROD-1004,Smartwatch,Electronics,South,Brighton,10,227.77,0.0,2277.7,816.1,0.3583
ORD-101344,2023-06-22,2023-06-26,Second Class,CUST-1104,PROD-1000,Laptop,Electronics,North,Liverpool,4,430.02,0.05,1634.08,405.46,0.2481
ORD-101345,2022-06-28,2022-07-04,Same Day,CUST-1090,PROD-1034,Tea Set,Food & Grocery,South,Portsmouth,7,142.17,0.1,895.67,354.82,0.3962
ORD-101346,2023-10-29,2023-10-31,Standard Class,CUST-1261,PROD-1008,T-Shirt,Clothing,West,Cardiff,10,301.61,0.0,3016.1,1554.0,0.5152
ORD-101347,2022-04-19,2022-04-24,Second Class,CUST-1225,PROD-1024,Yoga Mat,Sports,Central,Coventry,2,108.76,0.05,206.64,74.99,0.3629
ORD-101348,2023-03-21,2023-03-26,Second Class,CUST-1014,PROD-1004,Smartwatch,Electronics,West,Cardiff,4,227.77,0.05,865.53,310.12,0.3583
ORD-101349,2022-10-22,2022-10-24,Second Class,CUST-1166,PROD-1020,Rug,Home & Garden,Central,Birmingham,5,47.19,0.0,235.95,138.25,0.5859
ORD-101350,2022-09-08,2022-09-12,Same Day,CUST-1252,PROD-1020,Rug,Home & Garden,Central,Leicester,5,47.19,0.05,224.15,131.34,0.5859
ORD-101351,2023-11-13,2023-11-16,First Class,CUST-1295,PROD-1010,Jacket,Clothing,West,Exeter,4,158.1,0.0,632.4,272.12,0.4303
ORD-101352,2023-01-18,2023-01-23,Second Class,CUST-1225,PROD-1028,Tennis Racket,Sports,Central,Derby,8,329.27,0.0,2634.16,1165.28,0.4424
ORD-101353,2024-12-15,2024-12-19,Standard Class,CUST-1109,PROD-1003,Headphones,Electronics,East,Cambridge,10,236.88,0.05,2250.36,1129.17,0.5018
ORD-101354,2022-03-19,2022-03-20,First Class,CUST-1283,PROD-1025,Dumbbells,Sports,North,Liverpool,4,92.15,0.0,368.6,189.44,0.5139
ORD-101355,2024-06-16,2024-06-19,Second Class,CUST-1190,PROD-1029,Football,Sports,Central,Derby,9,575.73,0.2,4145.26,1248.77,0.3013
ORD-101356,2022-02-05,2022-02-08,First Class,CUST-1120,PROD-1034,Tea Set,Food & Grocery,West,Bristol,1,142.17,0.0,142.17,56.32,0.3961
ORD-101357,2022-07-11,2022-07-12,Second Class,CUST-1295,PROD-1029,Football,Sports,North,Newcastle,3,575.73,0.0,1727.19,520.32,0.3013
ORD-101358,2022-04-27,2022-05-02,Second Class,CUST-1002,PROD-1012,Shoes,Clothing,West,Exeter,9,216.86,0.0,1951.74,924.03,0.4734
ORD-101359,2024-03-25,2024-03-26,Second Class,CUST-1077,PROD-1031,Coffee Beans,Food & Grocery,North,Liverpool,2,86.95,0.0,173.9,104.32,0.5999
ORD-101360,2022-10-13,2022-10-14,Standard Class,CUST-1045,PROD-1007,Monitor,Electronics,West,Plymouth,8,51.06,0.2,326.78,119.1,0.3645
ORD-101361,2023-01-06,2023-01-07,Standard Class,CUST-1016,PROD-1007,Monitor,Electronics,West,Plymouth,2,51.06,0.0,102.12,37.22,0.3645
ORD-101362,2023-03-15,2023-03-16,First Class,CUST-1292,PROD-1028,Tennis Racket,Sports,South,Brighton,10,329.27,0.15,2798.79,1238.11,0.4424
ORD-101363,2023-09-10,2023-09-17,Standard Class,CUST-1076,PROD-1013,Hoodie,Clothing,Central,Birmingham,3,730.12,0.05,2080.84,1011.98,0.4863
ORD-101364,2024-12-10,2024-12-12,First Class,CUST-1004,PROD-1018,Lamp,Home & Garden,North,Liverpool,7,1076.69,0.15,6406.31,3513.24,0.5484
ORD-101365,2024-10-13,2024-10-20,Standard Class,CUST-1049,PROD-1036,Organic Honey,Food & Grocery,Central,Leicester,3,590.43,0.2,1417.03,391.85,0.2765
ORD-101366,2023-10-31,2023-11-05,First Class,CUST-1198,PROD-1009,Jeans,Clothing,East,Cambridge,7,750.34,0.0,5252.38,2775.15,0.5284
ORD-101367,2024-09-13,2024-09-14,Same Day,CUST-1063,PROD-1016,Sofa,Home & Garden,North,Leeds,1,663.83,0.0,663.83,394.56,0.5944
ORD-101368,2022-05-06,2022-05-10,Standard Class,CUST-1220,PROD-1017,Coffee Table,Home & Garden,North,Leeds,10,660.41,0.1,5943.69,2464.2,0.4146
ORD-101369,2023-07-31,2023-08-05,Standard Class,CUST-1175,PROD-1026,Running Shoes,Sports,South,Brighton,3,428.06,0.2,1027.34,398.69,0.3881
ORD-101370,2023-08-08,2023-08-09,Second Class,CUST-1030,PROD-1016,Sofa,Home & Garden,South,London,4,663.83,0.15,2257.02,1341.5,0.5944
ORD-101371,2024-07-13,2024-07-16,Same Day,CUST-1157,PROD-1001,Smartphone,Electronics,Central,Leicester,7,809.75,0.05,5384.84,3113.33,0.5782
ORD-101372,2022-03-21,2022-03-23,Standard Class,CUST-1211,PROD-1035,Spice Kit,Food & Grocery,North,Manchester,9,64.72,0.0,582.48,271.35,0.4659
ORD-101373,2022-01-27,2022-02-01,Standard Class,CUST-1187,PROD-1031,Coffee Beans,Food & Grocery,South,Portsmouth,9,86.95,0.0,782.55,469.44,0.5999
ORD-101374,2024-04-16,2024-04-20,Standard Class,CUST-1126,PROD-1029,Football,Sports,North,Leeds,9,575.73,0.0,5181.57,1560.96,0.3013
ORD-101375,2023-07-19,2023-07-23,First Class,CUST-1102,PROD-1005,Camera,Electronics,North,Newcastle,6,318.4,0.1,1719.36,715.5,0.4161
ORD-101376,2024-12-17,2024-12-23,First Class,CUST-1228,PROD-1027,Bicycle,Sports,South,Southampton,9,241.05,0.2,1735.56,806.26,0.4646
ORD-101377,2023-02-23,2023-02-24,Standard Class,CUST-1170,PROD-1027,Bicycle,Sports,Central,Leicester,8,241.05,0.0,1928.4,895.84,0.4646
ORD-101378,2024-06-19,2024-06-22,Same Day,CUST-1201,PROD-1012,Shoes,Clothing,Central,Nottingham,3,216.86,0.2,520.46,246.41,0.4734
ORD-101379,2024-04-05,2024-04-09,Same Day,CUST-1051,PROD-1030,Swimwear,Sports,North,Manchester,1,234.35,0.0,234.35,87.86,0.3749
ORD-101380,2022-08-27,2022-08-28,Same Day,CUST-1248,PROD-1021,Bookshelf,Home & Garden,Central,Birmingham,2,97.87,0.2,156.59,73.44,0.469
ORD-101381,2023-04-04,2023-04-10,Standard Class,CUST-1101,PROD-1025,Dumbbells,Sports,Central,Derby,8,92.15,0.15,626.62,322.05,0.5139
ORD-101382,2023-08-23,2023-08-24,Same Day,CUST-1195,PROD-1028,Tennis Racket,Sports,North,Sheffield,7,329.27,0.1,2074.4,917.66,0.4424
ORD-101383,2023-05-24,2023-05-26,Second Class,CUST-1165,PROD-1003,Headphones,Electronics,West,Plymouth,10,236.88,0.0,2368.8,1188.6,0.5018
ORD-101384,2024-06-01,2024-06-08,Second Class,CUST-1013,PROD-1028,Tennis Racket,Sports,North,Manchester,5,329.27,0.0,1646.35,728.3,0.4424
ORD-101385,2022-11-21,2022-11-27,Standard Class,CUST-1132,PROD-1010,Jacket,Clothing,North,Manchester,7,158.1,0.0,1106.7,476.21,0.4303
ORD-101386,2024-11-16,2024-11-21,Same Day,CUST-1075,PROD-1005,Camera,Electronics,South,Southampton,10,318.4,0.1,2865.6,1192.5,0.4161
ORD-101387,2023-08-17,2023-08-23,Standard Class,CUST-1036,PROD-1005,Camera,Electronics,West,Bristol,9,318.4,0.1,2579.04,1073.25,0.4161
ORD-101388,2023-12-31,2024-01-05,Second Class,CUST-1292,PROD-1034,Tea Set,Food & Grocery,South,Brighton,2,142.17,0.05,270.12,107.01,0.3962
ORD-101389,2022-02-22,2022-02-25,Standard Class,CUST-1214,PROD-1028,Tennis Racket,Sports,North,Liverpool,3,329.27,0.0,987.81,436.98,0.4424
ORD-101390,2022-06-24,2022-06-27,Same Day,CUST-1046,PROD-1030,Swimwear,Sports,North,Leeds,4,234.35,0.05,890.53,333.87,0.3749
ORD-101391,2023-04-15,2023-04-21,Standard Class,CUST-1132,PROD-1003,Headphones,Electronics,East,Norwich,10,236.88,0.0,2368.8,1188.6,0.5018
ORD-101392,2023-05-24,2023-05-26,Same Day,CUST-1145,PROD-1007,Monitor,Electronics,East,Peterborough,1,51.06,0.05,48.51,17.68,0.3645
ORD-101393,2022-08-08,2022-08-15,Same Day,CUST-1297,PROD-1035,Spice Kit,Food & Grocery,South,Southampton,7,64.72,0.0,453.04,211.05,0.4659
ORD-101394,2023-05-25,2023-05-31,First Class,CUST-1219,PROD-1026,Running Shoes,Sports,East,Colchester,7,428.06,0.05,2846.6,1104.7,0.3881
ORD-101395,2023-11-24,2023-11-25,Same Day,CUST-1072,PROD-1004,Smartwatch,Electronics,West,Bristol,3,227.77,0.1,614.98,220.35,0.3583
ORD-101396,2022-09-14,2022-09-15,Second Class,CUST-1136,PROD-1015,Shorts,Clothing,West,Exeter,9,640.74,0.1,5189.99,1691.28,0.3259
ORD-101397,2024-06-11,2024-06-13,First Class,CUST-1202,PROD-1034,Tea Set,Food & Grocery,Central,Coventry,10,142.17,0.0,1421.7,563.2,0.3961
ORD-101398,2022-02-15,2022-02-20,Standard Class,CUST-1045,PROD-1028,Tennis Racket,Sports,Central,Derby,2,329.27,0.05,625.61,276.75,0.4424
ORD-101399,2024-04-14,2024-04-15,Second Class,CUST-1109,PROD-1022,Mirror,Home & Garden,Central,Coventry,4,710.06,0.15,2414.2,802.74,0.3325
ORD-101400,2022-03-31,2022-04-03,First Class,CUST-1284,PROD-1026,Running Shoes,Sports,North,Newcastle,3,428.06,0.0,1284.18,498.36,0.3881
ORD-101401,2022-07-19,2022-07-23,First Class,CUST-1016,PROD-1031,Coffee Beans,Food & Grocery,South,Southampton,2,86.95,0.1,156.51,93.89,0.5999
ORD-101402,2022-03-27,2022-04-01,Standard Class,CUST-1205,PROD-1008,T-Shirt,Clothing,East,Colchester,9,301.61,0.1,2443.04,1258.74,0.5152
ORD-101403,2022-08-03,2022-08-10,Second Class,CUST-1167,PROD-1028,Tennis Racket,Sports,East,Peterborough,9,329.27,0.2,2370.74,1048.75,0.4424
ORD-101404,2023-05-25,2023-05-31,Same Day,CUST-1281,PROD-1034,Tea Set,Food & Grocery,West,Bath,9,142.17,0.1,1151.58,456.19,0.3961
ORD-101405,2023-11-28,2023-12-03,First Class,CUST-1160,PROD-1024,Yoga Mat,Sports,Central,Leicester,2,108.76,0.0,217.52,78.94,0.3629
ORD-101406,2023-01-05,2023-01-06,Same Day,CUST-1184,PROD-1007,Monitor,Electronics,North,Liverpool,3,51.06,0.15,130.2,47.46,0.3645
ORD-101407,2024-03-19,2024-03-21,Same Day,CUST-1160,PROD-1014,Suit,Clothing,Central,Derby,9,467.85,0.2,3368.52,2019.38,0.5995
ORD-101408,2023-11-03,2023-11-06,Standard Class,CUST-1194,PROD-1008,T-Shirt,Clothing,North,Liverpool,10,301.61,0.0,3016.1,1554.0,0.5152
ORD-101409,2024-06-09,2024-06-13,Same Day,CUST-1210,PROD-1024,Yoga Mat,Sports,West,Exeter,9,108.76,0.1,880.96,319.71,0.3629
ORD-101410,2024-01-16,2024-01-20,Same Day,CUST-1174,PROD-1000,Laptop,Electronics,East,Ipswich,7,430.02,0.2,2408.11,597.52,0.2481
ORD-101411,2023-01-29,2023-02-05,Standard Class,CUST-1217,PROD-1036,Organic Honey,Food & Grocery,West,Exeter,6,590.43,0.0,3542.58,979.62,0.2765
ORD-101412,2022-09-25,2022-10-02,Second Class,CUST-1214,PROD-1015,Shorts,Clothing,East,Ipswich,7,640.74,0.05,4260.92,1388.52,0.3259
ORD-101413,2023-11-16,2023-11-21,First Class,CUST-1117,PROD-1018,Lamp,Home & Garden,North,Manchester,7,1076.69,0.15,6406.31,3513.24,0.5484
ORD-101414,2022-12-25,2022-12-27,First Class,CUST-1092,PROD-1000,Laptop,Electronics,West,Cardiff,3,430.02,0.0,1290.06,320.1,0.2481
ORD-101415,2022-10-03,2022-10-10,First Class,CUST-1034,PROD-1027,Bicycle,Sports,West,Plymouth,5,241.05,0.05,1144.99,531.91,0.4646
ORD-101416,2022-08-10,2022-08-14,Same Day,CUST-1246,PROD-1024,Yoga Mat,Sports,North,Manchester,9,108.76,0.0,978.84,355.23,0.3629
ORD-101417,2024-04-16,2024-04-23,First Class,CUST-1084,PROD-1028,Tennis Racket,Sports,North,Newcastle,8,329.27,0.0,2634.16,1165.28,0.4424
ORD-101418,2024-03-01,2024-03-08,Standard Class,CUST-1236,PROD-1030,Swimwear,Sports,East,Cambridge,7,234.35,0.0,1640.45,615.02,0.3749
ORD-101419,2023-04-22,2023-04-27,First Class,CUST-1129,PROD-1032,Olive Oil,Food & Grocery,South,Southampton,3,172.25,0.0,516.75,242.28,0.4689
ORD-101420,2023-09-18,2023-09-24,First Class,CUST-1146,PROD-1017,Coffee Table,Home & Garden,North,Manchester,7,660.41,0.0,4622.87,1916.6,0.4146
ORD-101421,2024-10-03,2024-10-09,Standard Class,CUST-1230,PROD-1028,Tennis Racket,Sports,East,Colchester,10,329.27,0.2,2634.16,1165.28,0.4424
ORD-101422,2022-12-07,2022-12-11,Second Class,CUST-1015,PROD-1025,Dumbbells,Sports,South,Brighton,5,92.15,0.15,391.64,201.28,0.5139
ORD-101423,2022-01-26,2022-02-01,Standard Class,CUST-1034,PROD-1010,Jacket,Clothing,North,Sheffield,6,158.1,0.15,806.31,346.95,0.4303
ORD-101424,2023-04-15,2023-04-18,Second Class,CUST-1156,PROD-1034,Tea Set,Food & Grocery,Central,Coventry,5,142.17,0.1,639.76,253.44,0.3961
ORD-101425,2024-03-22,2024-03-26,Same Day,CUST-1258,PROD-1002,Tablet,Electronics,North,Liverpool,2,223.3,0.15,379.61,180.49,0.4755
ORD-101426,2024-01-07,2024-01-10,First Class,CUST-1218,PROD-1022,Mirror,Home & Garden,South,Southampton,5,710.06,0.0,3550.3,1180.5,0.3325
ORD-101427,2024-07-11,2024-07-17,Standard Class,CUST-1007,PROD-1004,Smartwatch,Electronics,West,Bath,10,227.77,0.0,2277.7,816.1,0.3583
ORD-101428,2024-05-21,2024-05-26,Second Class,CUST-1031,PROD-1016,Sofa,Home & Garden,Central,Nottingham,10,663.83,0.1,5974.47,3551.04,0.5944
ORD-101429,2024-09-08,2024-09-09,First Class,CUST-1230,PROD-1020,Rug,Home & Garden,West,Bath,3,47.19,0.2,113.26,66.36,0.5859
ORD-101430,2024-02-20,2024-02-26,First Class,CUST-1089,PROD-1014,Suit,Clothing,North,Manchester,10,467.85,0.1,4210.65,2524.23,0.5995
ORD-101431,2022-07-10,2022-07-13,Standard Class,CUST-1120,PROD-1018,Lamp,Home & Garden,South,Southampton,7,1076.69,0.2,6029.46,3306.58,0.5484
ORD-101432,2022-10-11,2022-10-13,First Class,CUST-1158,PROD-1032,Olive Oil,Food & Grocery,North,Sheffield,5,172.25,0.05,818.19,383.61,0.4689
ORD-101433,2023-07-26,2023-07-29,Same Day,CUST-1224,PROD-1029,Football,Sports,West,Cardiff,1,575.73,0.0,575.73,173.44,0.3013
ORD-101434,2024-03-09,2024-03-13,First Class,CUST-1047,PROD-1001,Smartphone,Electronics,North,Sheffield,7,809.75,0.15,4818.01,2785.61,0.5782
ORD-101435,2022-06-27,2022-07-03,Standard Class,CUST-1115,PROD-1000,Laptop,Electronics,West,Exeter,5,430.02,0.2,1720.08,426.8,0.2481
ORD-101436,2023-07-05,2023-07-12,Same Day,CUST-1021,PROD-1020,Rug,Home & Garden,North,Sheffield,10,47.19,0.2,377.52,221.2,0.5859
ORD-101437,2023-02-19,2023-02-22,Second Class,CUST-1193,PROD-1035,Spice Kit,Food & Grocery,South,Portsmouth,7,64.72,0.1,407.74,189.94,0.4658
ORD-101438,2024-03-06,2024-03-11,Same Day,CUST-1007,PROD-1036,Organic Honey,Food & Grocery,Central,Derby,7,590.43,0.0,4133.01,1142.89,0.2765
ORD-101439,2022-08-31,2022-09-04,Same Day,CUST-1037,PROD-1034,Tea Set,Food & Grocery,West,Bath,9,142.17,0.1,1151.58,456.19,0.3961
ORD-101440,2024-07-17,2024-07-24,Standard Class,CUST-1291,PROD-1023,Plant Pot,Home & Garden,Central,Nottingham,3,639.19,0.0,1917.57,839.55,0.4378
ORD-101441,2022-02-15,2022-02-16,Second Class,CUST-1220,PROD-1024,Yoga Mat,Sports,North,Liverpool,4,108.76,0.0,435.04,157.88,0.3629
ORD-101442,2024-01-25,2024-01-27,Standard Class,CUST-1236,PROD-1019,Curtains,Home & Garden,North,Liverpool,1,188.03,0.2,150.42,82.51,0.5485
ORD-101443,2024-09-23,2024-09-27,First Class,CUST-1046,PROD-1021,Bookshelf,Home & Garden,Central,Leicester,2,97.87,0.05,185.95,87.21,0.469
ORD-101444,2022-10-24,2022-10-27,Standard Class,CUST-1206,PROD-1011,Dress,Clothing,North,Manchester,9,163.61,0.15,1251.62,316.56,0.2529
ORD-101445,2023-11-16,2023-11-21,Standard Class,CUST-1230,PROD-1011,Dress,Clothing,South,Brighton,10,163.61,0.05,1554.3,393.11,0.2529
ORD-101446,2024-09-22,2024-09-29,Standard Class,CUST-1163,PROD-1006,Speaker,Electronics,Central,Leicester,5,80.29,0.0,401.45,158.4,0.3946
ORD-101447,2022-04-19,2022-04-23,Second Class,CUST-1108,PROD-1025,Dumbbells,Sports,South,Southampton,7,92.15,0.0,645.05,331.52,0.5139
ORD-101448,2023-11-03,2023-11-09,First Class,CUST-1002,PROD-1011,Dress,Clothing,Central,Coventry,9,163.61,0.1,1325.24,335.18,0.2529
ORD-101449,2022-11-26,2022-12-02,First Class,CUST-1231,PROD-1005,Camera,Electronics,West,Bath,9,318.4,0.0,2865.6,1192.5,0.4161
ORD-101450,2024-02-04,2024-02-05,Same Day,CUST-1033,PROD-1008,T-Shirt,Clothing,West,Bristol,7,301.61,0.1,1900.14,979.02,0.5152
ORD-101451,2022-01-03,2022-01-08,Second Class,CUST-1237,PROD-1003,Headphones,Electronics,North,Manchester,10,236.88,0.0,2368.8,1188.6,0.5018
ORD-101452,2022-03-31,2022-04-06,First Class,CUST-1116,PROD-1005,Camera,Electronics,East,Cambridge,7,318.4,0.0,2228.8,927.5,0.4161
ORD-101453,2022-01-31,2022-02-01,Same Day,CUST-1131,PROD-1029,Football,Sports,North,Sheffield,10,575.73,0.0,5757.3,1734.4,0.3013
ORD-101454,2024-11-20,2024-11-22,Same Day,CUST-1103,PROD-1007,Monitor,Electronics,West,Bristol,10,51.06,0.2,408.48,148.88,0.3645
ORD-101455,2024-04-05,2024-04-07,Second Class,CUST-1035,PROD-1016,Sofa,Home & Garden,East,Norwich,3,663.83,0.0,1991.49,1183.68,0.5944
